URL,Brand,Name,Price,Rating,Reviews,Specifications
https://www.flipkart.com/onnix-men-kurta-pyjama-set/p/itm64564867e9484?pid=ETHG6CYA7DNTG7FB&lid=LSTETHG6CYA7DNTG7FBGQUFBP&marketplace=FLIPKART&q=mens+traditional+wear&store=clo%2Fcfv&srno=s_1_28&otracker=search&otracker1=search&fm=organic&iid=en_Y-TiZRzKzvVFxvZYinshvjxE9KxjvMffYnodMO6uX5mNh3T3rhm4Kv5SokrcW7QwOAcOG1Mz8PYbdl7Lo_jrhw%3D%3D&ppt=hp&ppn=homepage&ssid=kzb0yzlnrk0000001691922342874&qH=7a51c903f7b2e168,onnix ,Men Cotton Blend Kurta and Pyjama Set,"₹599₹2,49976% off","3.94,923 ratings and 572 reviews","4,923 ratings and 572 reviews","{'Fabric': 'Cotton Blend', 'Type': 'Kurta and Pyjama Set', 'Sales Package': '1 KURTA, 1 PAJAMA', 'Style Code': 'BBB_KURTA', 'Lining material': 'cotton', 'Top fabric': 'Cotton', 'Bottom fabric': 'Cotton', 'Top type': 'Kurta', 'Bottom type': 'Pyjama', 'Pattern': 'Solid', 'Color': 'Multicolor, Purple', 'Fabric care': 'COTTON', 'Other Details': 'MENS KURTA PAJAMA'}"
,,,,,,
,,,,,,
https://www.flipkart.com/onnix-men-kurta-pyjama-set/p/itm6df858ddbf58f?pid=ETHG6CYAUAVMZXZY&lid=LSTETHG6CYAUAVMZXZYWVIPNC&marketplace=FLIPKART&q=mens+traditional+wear&store=clo%2Fcfv&srno=s_1_31&otracker=search&otracker1=search&fm=Search&iid=en_Y-TiZRzKzvVFxvZYinshvjxE9KxjvMffYnodMO6uX5mE_ZvKEnTTNxmEa_JwgylFA1b5oKgzQt21RkFCDBziFQ%3D%3D&ppt=sp&ppn=sp&ssid=kzb0yzlnrk0000001691922342874&qH=7a51c903f7b2e168,onnix ,Men Cotton Blend Kurta and Pyjama Set,"₹599₹2,49976% off","3.94,923 ratings and 572 reviews","4,923 ratings and 572 reviews","{'Fabric': 'Cotton Blend', 'Type': 'Kurta and Pyjama Set', 'Sales Package': '1 KURTA, 1 PAJAMA', 'Style Code': 'BBB_KURTA', 'Lining material': 'cotton', 'Top fabric': 'Cotton', 'Bottom fabric': 'Cotton', 'Top type': 'Kurta', 'Bottom type': 'Pyjama', 'Pattern': 'Solid', 'Color': 'White', 'Fabric care': 'COTTON', 'Other Details': 'MENS KURTA PAJAMA'}"
,,,,,,
https://www.flipkart.com/ellark-men-kurta-churidar-set/p/itm2afe221f5675b?pid=ETHGFWCCUYJPWG6X&lid=LSTETHGFWCCUYJPWG6XANE51K&marketplace=FLIPKART&q=mens+traditional+wear&store=clo%2Fcfv&srno=s_1_33&otracker=search&otracker1=search&fm=organic&iid=7b4b9b3a-5a4f-4d92-8676-04f1f8daea8e.ETHGFWCCUYJPWG6X.SEARCH&ppt=hp&ppn=homepage&ssid=kzb0yzlnrk0000001691922342874&qH=7a51c903f7b2e168,ellark ,Men Cotton Blend Kurta and Churidar Set,₹462₹99953% off,3.8449 ratings and 21 reviews,449 ratings and 21 reviews,"{'Fabric': 'Cotton Blend', 'Type': 'Kurta and Churidar Set', 'Sales Package': '1 Kurta , 1 Pyjama', 'Style Code': 'PLAIN KURTA', 'Top fabric': 'Cotton Blend', 'Bottom fabric': 'Cotton', 'Top type': 'Kurta', 'Bottom type': 'Churidar', 'Pattern': 'Solid', 'Color': 'White'}"
https://www.flipkart.com/shivgarment-men-kurta-pyjama-set/p/itm48bc850b9e0ee?pid=ETHGMYGKU5TRRURT&lid=LSTETHGMYGKU5TRRURTSDACLF&marketplace=FLIPKART&q=mens+traditional+wear&store=clo%2Fcfv&srno=s_1_34&otracker=search&otracker1=search&fm=Search&iid=7b4b9b3a-5a4f-4d92-8676-04f1f8daea8e.ETHGMYGKU5TRRURT.SEARCH&ppt=sp&ppn=sp&ssid=kzb0yzlnrk0000001691922342874&qH=7a51c903f7b2e168,SHIVGARMENT ,Men Jacquard Kurta and Pyjama Set,"₹494₹1,00050% off",4.2308 ratings and 42 reviews,308 ratings and 42 reviews,"{'Fabric': 'Jacquard', 'Type': 'Kurta and Pyjama Set', 'Sales Package': '1', 'Style Code': 'KURTA WITH PAJAMA SET', 'Top type': 'Kurta', 'Bottom type': 'Pyjama', 'Pattern': 'Self Design', 'Color': 'Yellow', 'Neck': 'Mandarin Collar', 'Fabric care': 'Machine wash'}"
https://www.flipkart.com/vastramay-men-kurta-dhoti-pant-set/p/itm27384ac3e8060?pid=ETHGFUR5PB8CVJ9J&lid=LSTETHGFUR5PB8CVJ9JRESF28&marketplace=FLIPKART&q=mens+traditional+wear&store=clo%2Fcfv&srno=s_1_35&otracker=search&otracker1=search&fm=organic&iid=7b4b9b3a-5a4f-4d92-8676-04f1f8daea8e.ETHGFUR5PB8CVJ9J.SEARCH&ppt=hp&ppn=homepage&ssid=kzb0yzlnrk0000001691922342874&qH=7a51c903f7b2e168,VASTRAMAY ,Men Cotton Blend Kurta and Dhoti Pant Set,"₹1,899₹3,99852% off",421 ratings and 2 reviews,21 ratings and 2 reviews,"{'Fabric': 'Cotton Blend', 'Type': 'Kurta and Dhoti Pant Set', 'Sales Package': 'Cotton White Kurta And Traditional Dhoti Set', 'Style Code': 'VASMK122WHnMDT015WH', 'Top fabric': 'Cotton', 'Bottom fabric': 'Cotton', 'Top type': 'Kurta', 'Bottom type': 'Dhoti', 'Pattern': 'Solid', 'Color': 'White', 'Neck': 'Mandarin Collar', 'Fabric care': 'Dry Clean preferably or cold light wash'}"
https://www.flipkart.com/ethnic-corner-men-kurta-pyjama-set/p/itm1a83e61515bd4?pid=ETHGYFQ9PFQDVGG5&lid=LSTETHGYFQ9PFQDVGG5WAGL5X&marketplace=FLIPKART&q=mens+traditional+wear&store=clo%2Fcfv&srno=s_1_36&otracker=search&otracker1=search&fm=organic&iid=7b4b9b3a-5a4f-4d92-8676-04f1f8daea8e.ETHGYFQ9PFQDVGG5.SEARCH&ppt=hp&ppn=homepage&ssid=kzb0yzlnrk0000001691922342874&qH=7a51c903f7b2e168,Ethnic Corner ,Men Cotton Blend Kurta and Pyjama Set,"₹450₹1,89976% off","3.91,044 ratings and 67 reviews","1,044 ratings and 67 reviews","{'Fabric': 'Cotton Blend', 'Type': 'Kurta and Pyjama Set', 'Sales Package': 'Kurta, Pyjama', 'Style Code': 'PLNSET_LPINK Stylish Budget Designer Silk Beautiful Hot Gorgeous Fashion Indian Traditional Work Party Wear Fancy Embroidery Cotton South Bengali Creative Luxury High Quality Effective Cost Competitive Deal Surat Lowest Top Branded Printed Print Floral Embroidered Art Selling Exclusive Desi Multi Color Colour Reversible Soft Silky Nylon Class First Pure Plain Causal Matching Synthetic Polyester Gift Nice Five 5 Star World Latest Beauty Coffee Sweet Lady East West North Central Rajasthani Gujarati Nepali Maharashtrian Piece Actress Collection Look New Desirable Admirable Most Wanted Arrival with design model online set Best Seller Sexy Bollywood Checkered Linen unique gents new collection wardrobe season brand shades bright combination genuine pyjama casual pajama contrast Modi Patiala Regular Punjabi ceremonies wedding Khadi Kurta below 400 Kurtas Haldi rupees for men latest single under Sasta One Time Use linen fashion silk Ethnic shadi combo pack collections party wear embroidered Heavy', 'Top fabric': 'Cotton Blend', 'Bottom fabric': 'Cotton', 'Top type': 'Kurta', 'Bottom type': 'Pyjama', 'Pattern': 'Solid', 'Color': 'Pink', 'Neck': 'Mandarin Collar', 'Fabric care': 'Hand wash, Regular Machine Wash'}"
,,,,,,
